ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
nrc-814768,nrc,"ÉCOLE DE LANGUES LA CITE",18984,2013-01-08,2013,2014,2,9492,18984,0,"TUITION FEES AND COSTS OF ATTENDING COURSES NOT EL","ÉCOLE DE LANGUES LA CITE INC."
nrc-814796,nrc,"LORAM MAINTENANCE OF WAY",24864,2013-01-08,2013,2014,2,12432,24864,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","LORAM MAINTENANCE OF WAY INC."
nrc-814813,nrc,"LITTLE SORBONNE",85497,2013-01-08,2013,2014,2,42748.5,72304,2,"TRAINING CONSULTANTS (SPECIFY)","LITTLE SORBONNE"
nrc-815137,nrc,"CG PLUMBING & HEATING",78648,2013-01-09,2013,2014,2,39324,78648,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","C.G. PLUMBING & HEATING"
nrc-815201,nrc,"AIR PRODUCTS CANADA",24860,2013-01-09,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD"
nrc-815302,nrc,"ATCO FRONTEC",728241,2013-01-09,2013,2014,2,364120.5,339000,2,LABORATORIES,"ATCO STRUCTURES & LOGISTICS LTD."
nrc-815365,nrc,"A M D HOLDINGS",544660,2013-01-09,2013,2014,2,272330,544660,0,LABORATORIES,"A M D HOLDINGS LTD."
nrc-815414,nrc,"TYCO ELECTRONICS",20954,2013-10-09,2013,2014,2,10477,20954,0,"OTHER EQUIPMENT (SPECIFY)","TYCO ELECTRONICS"
nrc-815447,nrc,"STANTEC CONSULTING",31606,2013-10-09,2013,2014,2,15803,31606,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","STANTEC CONSULTING LTD."
nrc-815454,nrc,"STANTEC CONSULTING",52661,2013-10-09,2013,2014,2,26330.5,52661,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","STANTEC CONSULTING LTD."
nrc-815540,nrc,"QMR CONSULTING & PROFESSIONAL",297783,2013-12-09,2013,2014,2,148891.5,141193,3,"INFORMATION TECHNOLOGY CONSULTANTS","QMR CONSULTING & PROFESSIONAL"
nrc-815667,nrc,"AALL STAR PLUMBING & HEATING",39380,2013-01-09,2013,2014,2,19690,39380,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","AALL STAR PLUMBING & HEATING INC."
nrc-815718,nrc,"QUEENS EXECUTIVE DEVELOPMENT CTR",10057,2013-01-09,2013,2014,2,5028.5,10057,0,"PURCHASE OF TRAINING PACKAGES AND COURSES","QUEEN'S EXECUTIVE DEVELOPMENT CTR"
nrc-815725,nrc,"SAL AUTO TRUCK SERVICE CENTRE",24860,2013-01-09,2013,2014,2,12430,24860,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","SAL AUTO TRUCK SERVICE CENTRE LTD."
nrc-815728,nrc,"LABORTEK PERSONNEL SERVICES",66883,2013-01-09,2013,2015,3,22294.3333333,15314,3,"TEMPORARY HELP SERVICES","LABORTEK PERSONNEL SERVICES LTD."
nrc-815783,nrc,DEFRAN,86582,2013-01-09,2013,2014,2,43291,61496,2,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","DEFRAN INC."
nrc-815879,nrc,"REAL APPLICATIONZ CONSULTING LP",49816,2013-01-09,2013,2014,2,24908,24408,2,"INFORMATION TECHNOLOGY CONSULTANTS","REAL APPLICATIONZ CONSULTING LP"
nrc-820058,nrc,"RPR ENVIRONMENTAL",37614,2013-12-02,2013,2014,2,18807,37614,0,"WASTE DISPOSAL","RPR ENVIRONMENTAL INC."
nrc-815975,nrc,"STANTEC CONSULTING",66733,2013-01-09,2013,2014,2,33366.5,66733,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","STANTEC CONSULTING LTD."
nrc-815976,nrc,"STANTEC CONSULTING",43290,2013-01-09,2013,2014,2,21645,43290,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","STANTEC CONSULTING LTD."
nrc-815979,nrc,"CONTRACT COMMUNITY",398204,2013-01-09,2013,2016,4,99551,61698,5,"INFORMATION TECHNOLOGY CONSULTANTS","CONTRACT COMMUNITY INC."
nrc-816057,nrc,"CITY WIDE WINDOW CLEANING",22600,2013-01-09,2013,2014,2,11300,22600,0,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","CITY WIDE WINDOW CLEANING"
nrc-816092,nrc,"BLACK & MCDONALD LIMITED",1135236,2013-01-09,2013,2014,2,567618,1041541,2,LABORATORIES,"BLACK & MCDONALD LIMITED"
nrc-816112,nrc,"JX NIPPON MINING & METALS USA",22662,2013-01-09,2013,2014,2,11331,22662,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","JX NIPPON MINING & METALS USA INC"
nrc-816133,nrc,"KILMARNOCK ENTERPRISE",97180,2013-01-09,2013,2014,2,48590,80795,2,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","KILMARNOCK ENTERPRISE INC."
nrc-816144,nrc,RANDSTAD,53305,2013-01-09,2013,2014,2,26652.5,40596,2,"TEMPORARY HELP SERVICES","RANDSTAD PARC JARRY"
nrc-816148,nrc,"BIARRITZ CONSTRUCTION",114528,2013-01-09,2013,2014,2,57264,114528,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","BIARRITZ CONSTRUCTION INC."
nrc-816174,nrc,"ROTEK INSTRUMENT CORP",18562,2013-01-09,2013,2014,2,9281,18562,0,"SPECIAL INDUSTRY MACHINERY","ROTEK INSTRUMENT CORP."
nrc-816248,nrc,"TOITURE LACHARITÉ",132508,2013-01-09,2013,2014,2,66254,132508,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","TOITURE LACHARITÉ INC."
nrc-816430,nrc,"THE AIM GROUP",72241,2013-01-09,2013,2014,2,36120.5,14000,3,"TEMPORARY HELP SERVICES","THE AIM GROUP INC."
nrc-816510,nrc,"DRYCORE ELECTRIC",930472,2013-01-09,2013,2014,2,465236,912013,2,LABORATORIES,"DRYCORE ELECTRIC INC"
nrc-818352,nrc,GENIVAR,15109,2013-10-29,2013,2014,2,7554.5,15109,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)",GENIVAR
nrc-816557,nrc,"ATCO FRONTEC",418273,2013-01-09,2013,2014,2,209136.5,339000,2,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","ATCO STRUCTURES & LOGISTICS LTD."
nrc-816577,nrc,"LAURENTIDE CONTROLS",18967,2013-01-09,2013,2014,2,9483.5,18967,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","LAURENTIDE CONTROLS LTD"
nrc-816624,nrc,"COUVERTURE MONTREAL NORD LTEE",772616,2013-01-09,2013,2014,2,386308,354582,3,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","COUVERTURE MONTREAL NORD LTEE"
nrc-816632,nrc,"ALTIS SPR",156596,2013-01-09,2013,2014,2,78298,88580,3,"TEMPORARY HELP SERVICES","ALTIS SPR INC"
nrc-816644,nrc,"THE NATURE TRUST OF BRITISH",128258,2013-01-09,2013,2016,4,32064.5,23100,4,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","THE NATURE TRUST OF BRITISH"
nrc-3102639381,nrc,"LABTECH ENGINEERING CO",117814,2013-01-07,2013,2014,2,58907,117814,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","LABTECH ENGINEERING CO. LTD"
nrc-3102836735,nrc,"BLUEWAVE ENERGY",198176,2013-01-09,2013,2016,4,49544,57500,4,"LIGHT FUEL OIL","BLUEWAVE ENERGY"
nrc-3103034093,nrc,"TA INSTRUMENTS",106730,2013-01-09,2013,2014,2,53365,106730,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","TA INSTRUMENTS"
nrc-3103034370,nrc,BRUKER,261730,2013-01-09,2013,2014,2,130865,261730,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","BRUKER LTD."
nrc-823476,nrc,GLENTEL,12739,2014-02-03,2014,2014,1,12739,12739,0,"COMMUNICATIONS / NETWORKING EQUIPMENT",GLENTEL
nrc-3118430295,nrc,"SHI CANADA ULC",73524,2013-01-09,2013,2014,2,36762,73524,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","SHI CANADA ULC"
nrc-3118418054,nrc,"MCGILL AIR PRESSURE LLC",420437,2013-02-08,2013,2014,2,210218.5,420437,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","MCGILL AIR PRESSURE LLC"
nrc-3118422592,nrc,"INTER OUTAOUAIS",88691,2013-01-09,2013,2014,2,44345.5,88691,0,"ROAD MOTOR VEHICLES","INTER OUTAOUAIS INC"
nrc-3118430460,nrc,"SPINTRAC SYSTEMS",251861,2013-01-09,2013,2014,2,125930.5,251861,0,"SPECIAL INDUSTRY MACHINERY","SPINTRAC SYSTEMS, INC."
nrc-3118431363,nrc,"ALPENGLOW INSTRUMENTS LLC",211150,2013-01-09,2013,2014,2,105575,211150,0,AIRCRAFT,"ALPENGLOW INSTRUMENTS LLC"
nrc-3118431957,nrc,"SAP CANADA",80059,2013-01-09,2013,2014,2,40029.5,80059,0,"CLIENT SOFTWARE","SAP CANADA INC."
nrc-3118431585,nrc,"THERMO FISHER SCIENTIFIC",282454,2013-01-09,2013,2014,2,141227,282454,0,"SPECIAL INDUSTRY MACHINERY","THERMO FISHER SCIENTIFIC"
nrc-3118431844,nrc,"CARL ZEISS CANADA",67378,2013-01-09,2013,2014,2,33689,67378,0,"SPECIAL INDUSTRY MACHINERY","CARL ZEISS CANADA LTD"
nrc-3118432679,nrc,"BECKMAN COULTER CANADA LP",613115,2013-01-09,2013,2015,3,204371.666667,571215,2,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","BECKMAN COULTER CANADA LP"
nrc-3118432845,nrc,"TECHNEL ENGINEERING",58782,2013-01-09,2013,2014,2,29391,58782,0,"SPECIAL INDUSTRY MACHINERY","TECHNEL ENGINEERING INC."
nrc-3118432928,nrc,MEDIAMISER,225152,2013-01-09,2013,2015,3,75050.6666667,225152,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF",MEDIAMISER
nrc-3118433285,nrc,"TEST DEVICES",189710,2013-01-09,2013,2014,2,94855,189710,0,"SPECIAL INDUSTRY MACHINERY","TEST DEVICES INC."
nrc-3118433806,nrc,"UNISOURCE TECHNOLOGY",79512,2013-01-07,2013,2014,2,39756,79512,0,AIRCRAFT,"UNISOURCE TECHNOLOGY INC."
nrc-3118438696,nrc,"POWER SOURCE INSTRUMENTS",120763,2013-01-09,2013,2014,2,60381.5,120763,0,"SPECIAL INDUSTRY MACHINERY","POWER SOURCE INSTRUMENTS INC."
nrc-3118439993,nrc,"JOHNSEN ULTRAVAC",542400,2013-01-08,2013,2014,2,271200,542400,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","JOHNSEN ULTRAVAC INC."
nrc-3120637572,nrc,"HITACHI DATA SYSTEMS",58058,2013-01-07,2013,2014,2,29029,58058,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","HITACHI HIGH-TECHNOLOGIES CANADA"
nrc-823905,nrc,"AMRE SUPPLY",13671,2014-02-06,2014,2014,1,13671,13671,0,"MISCELLANEOUS MANUFACTURED ARTICLES (SPECIFY)","AMRE SUPPLY INC."
nrc-823964,nrc,STRUERS,10805,2014-02-07,2014,2014,1,10805,10805,0,"SPECIAL INDUSTRY MACHINERY","STRUERS LTD."
nrc-823980,nrc,SPICERS,11183,2014-02-07,2014,2014,1,11183,11183,0,"PAPER AND PAPERBOARD",SPICERS
nrc-823983,nrc,"GET WIRED ELECTRICAL SERVICES",18789,2014-02-07,2014,2014,1,18789,18789,0,"ELECTRIC LIGHTING, DISTRIBUTION, AND CONTROL EQUIP","GET WIRED ELECTRICAL SERVICES LTD."
nrc-823998,nrc,"CONTROLLED ENVIRONMENTS LIMITED",35589,2014-02-07,2014,2014,1,35589,35589,0,"SPECIAL INDUSTRY MACHINERY","CONTROLLED ENVIRONMENTS LIMITED"
nrc-824040,nrc,MOTTLAB,20196,2014-02-07,2014,2014,1,20196,20196,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","MOTTLAB INC."
nrc-807775,nrc,"LUCIE ROBERGE",12302,2013-01-04,2013,2014,2,6151,9427,0,"PRINTING SERVICES","LUCIE ROBERGE"
nrc-807766,nrc,"MEGS SPECIALTY GASES",17164,2013-01-04,2013,2014,2,8582,8305,2,"RENTAL-OTHER (SPECIFY)","MEGS SPECIALTY GASES"
nrc-807412,nrc,"ATG INDUSTRIES",10170,2013-01-04,2013,2014,2,5085,5650,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","A.T.G. INDUSTRIES INC."
nrc-807922,nrc,"LA CITE COLLEGIALE",13343,2013-01-04,2013,2014,2,6671.5,4466,0,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-816722,nrc,INTELLIXIR,25084,2013-10-01,2013,2014,2,12542,25084,0,"CLIENT SOFTWARE",INTELLIXIR
nrc-808783,nrc,"LAZHAR FARZA",12447,2013-02-05,2013,2014,2,6223.5,4462,0,"TRAINING CONSULTANTS (SPECIFY)","LAZHAR FARZA"
nrc-809280,nrc,"LA CITE COLLEGIALE",15611,2013-10-05,2013,2014,2,7805.5,3137,0,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-824042,nrc,"CMCL INNOVATIONS",11550,2014-02-07,2014,2014,1,11550,11550,0,"CLIENT SOFTWARE","CMCL INNOVATIONS"
nrc-810132,nrc,"PRAXAIR DISTRIBUTION",15422,2013-01-05,2013,2014,2,7711,4122,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","PRAXAIR DISTRIBUTION"
nrc-810462,nrc,"LA CITE COLLEGIALE",15678,2013-01-06,2013,2014,2,7839,7589,2,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-811742,nrc,MSPEC,12571,2013-01-06,2013,2014,2,6285.5,4068,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","MSPEC INC."
nrc-811802,nrc,"LA CITE COLLEGIALE",17123,2013-01-06,2013,2014,2,8561.5,9563,0,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-813659,nrc,"LEIBE ENGINEERING ASSOCIATES",16057,2013-01-08,2013,2014,2,8028.5,9989,0,"ENGINEERING CONSULTANTS-CONSTRUCTION","LEIBE ENGINEERING ASSOCIATES"
nrc-816592,nrc,"ESRI CANADA LIMITED",17085,2013-11-15,2013,2014,2,8542.5,17085,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","ESRI CANADA LIMITED"
nrc-816662,nrc,"TEKSYSTEMS CANADA",184145,2013-10-01,2013,2015,3,61381.6666667,165567,4,"INFORMATION TECHNOLOGY CONSULTANTS","TEKSYSTEMS CANADA INC."
nrc-816692,nrc,INO,467526,2013-10-01,2013,2015,3,155842,163800,3,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE",INO
nrc-816715,nrc,"GEORGE A WRIGHT & SON",24408,2013-10-01,2013,2014,2,12204,24408,0,"FERROUS METALS","GEORGE A. WRIGHT & SON LTD."
nrc-816844,nrc,"DON FUGLER",18080,2013-10-07,2013,2014,2,9040,18080,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","DON FUGLER"
nrc-816926,nrc,AXT,23699,2013-10-03,2013,2014,2,11849.5,23699,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP",AXT
nrc-816940,nrc,"SHARP DIRECT",30338,2013-11-01,2013,2017,5,6067.6,30338,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-816942,nrc,"SHARP DIRECT",18703,2013-11-01,2013,2017,5,3740.6,18703,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-816943,nrc,"SHARP DIRECT",21528,2013-11-01,2013,2017,5,4305.6,21528,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-816989,nrc,"EAI EXPERTS",92160,2013-10-04,2013,2014,2,46080,60000,2,"INFORMATION TECHNOLOGY CONSULTANTS","EAI EXPERTS"
nrc-817026,nrc,"AGILENT TECHNOLOGIES",15043,2013-10-04,2013,2014,2,7521.5,15043,0,"CLIENT SOFTWARE","AGILENT TECHNOLOGIES"
nrc-817081,nrc,"OXFORD INSTRUMENTS AMERICA",21735,2013-10-07,2013,2014,2,10867.5,21735,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","OXFORD INSTRUMENTS AMERICA INC."
nrc-817084,nrc,EXCELTEC,15435,2013-10-07,2013,2014,2,7717.5,15435,0,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","EXCELTEC INC."
nrc-817095,nrc,"SPX FLOW TECHNOLOGY",23884,2013-10-07,2013,2014,2,11942,23884,0,"SPECIAL INDUSTRY MACHINERY","SPX FLOW TECHNOLOGY"
nrc-817165,nrc,"PRAXAIR PRODUCTS",23468,2013-10-08,2013,2014,2,11734,12168,0,"RENTAL-OTHER (SPECIFY)","PRAXAIR PRODUCTS INC."
nrc-817166,nrc,"AMERESCO CANADA",137860,2013-10-08,2013,2014,2,68930,137860,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","AMERESCO CANADA"
nrc-817176,nrc,"BIARRITZ CONSTRUCTION",649627,2013-10-08,2013,2014,2,324813.5,604522,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","BIARRITZ CONSTRUCTION INC."
nrc-817213,nrc,"REACT TECHNOLOGIES",109610,2013-10-09,2013,2014,2,54805,109610,0,"ARCHITECTURAL SERVICES","REACT TECHNOLOGIES"
nrc-817260,nrc,"BD BIOSCIENCES",46110,2013-10-01,2013,2014,2,23055,46110,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","BD BIOSCIENCES"
nrc-817277,nrc,"AALL STAR PLUMBING & HEATING",26555,2013-10-09,2013,2014,2,13277.5,26555,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","AALL STAR PLUMBING & HEATING INC."
nrc-817306,nrc,"CACHE CONSULTING CORPORATION",193150,2013-10-15,2013,2014,2,96575,84750,3,"INFORMATION TECHNOLOGY CONSULTANTS","CACHE CONSULTING CORPORATION"
nrc-817318,nrc,"MCGILL UNIVERSITY",34000,2013-10-01,2013,2015,3,11333.3333333,34000,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","MCGILL UNIVERSITY"
nrc-817322,nrc,"MODIS CANADA",381479,2013-10-01,2013,2015,3,127159.666667,112858,6,"INFORMATION TECHNOLOGY CONSULTANTS","MODIS CANADA INC."
nrc-817372,nrc,"DALHOUSIE UNIVERSITY",11500,2013-10-11,2013,2014,2,5750,11500,0,"OTHER ENGINEERING INSTALLATIONS (SPECIFY)","DALHOUSIE UNIVERSITY"
nrc-817381,nrc,"BRENNING CONSTRUCTION",134379,2013-10-11,2013,2014,2,67189.5,134379,0,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","BRENNING CONSTRUCTION LTD."
nrc-818261,nrc,"MTS SYSTEMS CORPORATION",14823,2013-10-01,2013,2014,2,7411.5,14823,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","MTS SYSTEMS CORPORATION"
nrc-817473,nrc,"AIR PRODUCTS CANADA",23750,2013-10-15,2013,2014,2,11875,23750,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-817497,nrc,"JF BURROWS CONSULTING",11300,2013-10-16,2013,2014,2,5650,11300,0,"ENGINEERING CONSULTANTS-CONSTRUCTION","JF BURROWS CONSULTING INC"
nrc-817535,nrc,"STANTEC CONSULTING",11014,2013-10-15,2013,2014,2,5507,11014,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","STANTEC CONSULTING LTD."
nrc-817647,nrc,"TURTLE ISLAND STAFFING",11281,2013-10-28,2013,2014,2,5640.5,11281,0,"TEMPORARY HELP SERVICES","TURTLE ISLAND STAFFING"
nrc-817648,nrc,ENVIROCENTRE,17458,2013-10-17,2013,2014,2,8729,17458,0,"RESEARCH CONTRACTS (SPECIFY)",ENVIROCENTRE
nrc-817654,nrc,"SHARP DIRECT",19020,2013-11-01,2013,2017,5,3804,19020,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-817657,nrc,"SHARP DIRECT",18206,2013-11-01,2013,2017,5,3641.2,18206,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-817659,nrc,"XEROX CANADA",19291,2013-11-01,2013,2017,5,3858.2,19291,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","XEROX CANADA LTD."
nrc-817682,nrc,"JONATHAN HAM ENERGY CONSULTING",16950,2013-10-17,2013,2014,2,8475,16950,0,"RESEARCH CONTRACTS (SPECIFY)","JONATHAN HAM ENERGY CONSULTING INC"
nrc-817736,nrc,"AIR LIQUIDE CANADA",24860,2013-10-18,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR LIQUIDE CANADA INC."
nrc-817821,nrc,"B WRIGHT & ASSOCIATES",19760,2013-10-21,2013,2014,2,9880,19760,0,"MANAGEMENT CONSULTING, EXCEPT OTHER DEPARTMENTS AN","B. WRIGHT & ASSOCIATES LTD."
nrc-818344,nrc,"RICHARD BURCHER CONSULTING",13526,2013-10-29,2013,2014,2,6763,13526,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","RICHARD BURCHER CONSULTING"
nrc-817838,nrc,"SHARP DIRECT",33068,2013-11-01,2013,2017,5,6613.6,33068,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-817934,nrc,"SOUTHERN ALBERTA INSTITUTE OF",19687,2013-10-22,2013,2014,2,9843.5,19687,0,"PURCHASE OF TRAINING PACKAGES AND COURSES","SOUTHERN ALBERTA INSTITUTE OF"
nrc-818190,nrc,"MAINTENANCE MECANIQUE",103477,2013-10-25,2013,2015,3,34492.3333333,51738,2,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","MAINTENANCE MECANIQUE"
nrc-817899,nrc,"SROBA RAIL SERVICES PTY",16058,2013-10-21,2013,2014,2,8029,16058,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","SROBA RAIL SERVICES PTY LTD."
nrc-817930,nrc,"STANTEC CONSULTING",61296,2013-10-22,2013,2014,2,30648,61296,0,"SCIENTIFIC CONSULTANTS (SPECIFY)","STANTEC CONSULTING LTD."
nrc-817937,nrc,"LINDE CANADA LTEE",10347,2013-10-22,2013,2014,2,5173.5,10347,0,"INORGANIC AND ORGANIC CHEMICALS","LINDE CANADA LTEE"
nrc-818141,nrc,"EAGLE COPTERS MAINTENANCE",34922,2013-10-24,2013,2014,2,17461,34922,0,"OTHER BUILDINGS (SPECIFY)","EAGLE COPTERS MAINTENANCE LTD"
nrc-818148,nrc,"ORACLE CANADA",17095,2013-10-24,2013,2014,2,8547.5,17095,0,"MAINTENANCE OF EDP EQUIPMENT AND SOFTWARE","ORACLE CANADA ULC"
nrc-818183,nrc,"LA CITE COLLEGIALE",40685,2013-11-04,2013,2014,2,20342.5,17459,2,"TRAINING CONSULTANTS (SPECIFY)","LA CITE COLLEGIALE"
nrc-818197,nrc,"LCI ENGINEERING",15972,2013-10-25,2013,2014,2,7986,15972,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","LCI ENGINEERING"
nrc-818206,nrc,"PRAXAIR PRODUCTS",24860,2013-10-25,2013,2014,2,12430,24860,0,"RENTAL-OTHER (SPECIFY)","PRAXAIR PRODUCTS INC."
nrc-818212,nrc,"MEGS SPECIALTY GASES",11300,2013-10-25,2013,2014,2,5650,11300,0,"RENTAL-OTHER (SPECIFY)","MEGS SPECIALTY GASES"
nrc-818232,nrc,"AIR PRODUCTS CANADA",24860,2013-10-28,2013,2014,2,12430,24860,0,"MISCELLANEOUS CHEMICAL PRODUCTS (SPECIFY)","AIR PRODUCTS CANADA LTD."
nrc-818249,nrc,"TA INSTRUMENTS",10559,2013-10-28,2013,2014,2,5279.5,10559,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","TA INSTRUMENTS"
nrc-818281,nrc,"PATTISON SIGNS GROUP",342378,2013-10-28,2013,2014,2,171189,136224,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP","PATTISON SIGNS GROUP"
nrc-818290,nrc,"1109557 ONTARIO",247233,2013-10-28,2013,2014,2,123616.5,197637,2,"OTHER NON-RESIDENTIAL BUILDINGS (SPECIFY)","1109557 ONTARIO INC."
nrc-818530,nrc,"JOHN VAUGHAN LLC",23134,2013-10-31,2013,2014,2,11567,10469,2,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","JOHN VAUGHAN LLC"
nrc-818292,nrc,"OTTAWA MACDONALD-CARTIER",71700,2013-11-01,2013,2018,6,11950,27915,0,"OTHER PUBLIC UTILITY SERVICES (SPECIFY)","OTTAWA MACDONALD-CARTIER"
nrc-818296,nrc,SERVOLIFT,18557,2013-10-28,2013,2014,2,9278.5,18557,0,"MEASURING, CONTROLLING, LABORATORY, MEDICAL AND OP",SERVOLIFT
nrc-818328,nrc,"ELECTROMATE INDUSTRIAL SALES",23092,2013-10-29,2013,2014,2,11546,23092,0,"SPECIAL INDUSTRY MACHINERY","ELECTROMATE INDUSTRIAL SALES LTD."
nrc-818333,nrc,"CCRM CENTRE COMMERCIALIZATION",22600,2013-10-29,2013,2014,2,11300,22600,0,"SCIENTIFIC SERVICES, EXCLUDING CONSULTANTS (SPECIF","CCRM - CENTRE COMMERCIALIZATION"
nrc-818342,nrc,"CHARLES ALLAIN ENR",24552,2013-10-29,2013,2015,3,8184,24552,0,"COMMUNICATIONS PROFESSIONAL SERVICES NOT ELSEWHERE","CHARLES ALLAIN ENR."
nrc-818394,nrc,"WELLS INTERIORS",52328,2013-10-29,2013,2014,2,26164,39799,0,"OFFICE BUILDINGS","WELLS INTERIORS INC"
nrc-818408,nrc,"LES GAZ SPÉCIAUX MEGS",10159,2013-10-30,2013,2014,2,5079.5,10159,0,"INORGANIC AND ORGANIC CHEMICALS","LES GAZ SPÉCIAUX MEGS INC."
nrc-818421,nrc,"HEINZ NENTWICH",27772,2013-10-30,2013,2014,2,13886,27772,0,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","HEINZ NENTWICH"
nrc-818422,nrc,"LAB 1",14538,2013-10-30,2013,2014,2,7269,14538,0,"CONTRACTED BUILDING CLEANING","LAB 1"
nrc-818455,nrc,"SHARP DIRECT",26649,2013-12-01,2013,2017,5,5329.8,26649,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-818463,nrc,"SHARP DIRECT",38401,2013-10-30,2013,2017,5,7680.2,38401,0,"RENTAL OF MACHINERY, OFFICE FURNITURE AND FIXTURES","SHARP DIRECT"
nrc-818468,nrc,"MINEX ENGINEERING",24313,2013-10-30,2013,2014,2,12156.5,8842,2,"ENGINEERING SERVICES, NOT ELSEWHERE SPECIFIED (SPE","MINEX ENGINEERING"
