ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
dfo-f3756-15ina415,dfo,"WAJAX POWER SYSTEMS",28184.50409,2015-12-08,2015,2015,1,28184.50409,28184.50409,0,"Repair of Ships and boats","WAJAX POWER SYSTEMS"
dfo-f3756-15ina417,dfo,"MAPECO PRODUCTS DIV",10210.98,2015-12-08,2015,2015,1,10210.98,10210.98,0,"Repair of Ships and boats","MAPECO PRODUCTS DIV"
dfo-f3756-15ina418,dfo,"ALFA LAVAL",15943.03,2015-11-08,2015,2015,1,15943.03,15943.03,0,"Repair of Ships and boats","ALFA LAVAL INC."
dfo-f3756-fc057,dfo,"ITB FUELS",582863.054,2015-02-09,2015,2015,1,582863.054,582863.054,0,"Diesel fuel","ITB FUELS LTD"
dfo-f3757-150526,dfo,"CENTRE FOR FISHERIES ECOSYSTEMS RESEARCH FISHERIES AND MARINE",10000,2015-01-09,2015,2015,1,10000,10000,0,"Scientific services","CENTRE FOR FISHERIES ECOSYSTEMS RESEARCH FISHERIES AND MARINE"
dfo-f3774-15ck533,dfo,"DESROCHES GROUPE PETROLIER",11514.7206,2015-01-07,2015,2015,1,11514.7206,11514.7206,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3774-15ck539,dfo,"LES PETROLES DELANEY",10187.3208,2015-01-07,2015,2015,1,10187.3208,10187.3208,0,"Diesel fuel","LES PETROLES DELANEY INC"
dfo-f3774-15ck563,dfo,"LES PETROLES DELANEY",12939.969,2015-01-08,2015,2015,1,12939.969,12939.969,0,"Diesel fuel","LES PETROLES DELANEY INC"
dfo-f3774-15ck571,dfo,"DEPANNEUR ROGER JONES",15120,2015-02-09,2015,2015,1,15120,15120,0,"Diesel fuel","DEPANNEUR ROGER JONES"
dfo-f3774-15ck574,dfo,"LES PETROLES PORLIER",11185.7174,2015-01-09,2015,2015,1,11185.7174,11185.7174,0,"Diesel fuel","LES PETROLES PORLIER INC"
dfo-f3774-15ck587,dfo,"LES PETROLES DELANEY",12623.604,2015-01-09,2015,2015,1,12623.604,12623.604,0,"Diesel fuel","LES PETROLES DELANEY INC"
dfo-f3774-15inck526,dfo,"WAJAX POWER SYSTEMS",26296.68704,2015-01-07,2015,2015,1,26296.68704,26296.68704,0,"Repair of Ships and boats","WAJAX POWER SYSTEMS"
dfo-f3774-15inck568,dfo,"WAJAX POWER SYSTEMS",12900,2015-01-09,2015,2016,2,6450,12900,0,"Repair of Ships and boats","WAJAX POWER SYSTEMS"
dfo-f3774-15sg259,dfo,"BRP US",17621.19,2015-01-08,2015,2015,1,17621.19,17621.19,0,"Repair of Ships and boats","BRP US INC"
dfo-f3775-15le235,dfo,"DESROCHES GROUPE PETROLIER",12835.8588,2015-01-07,2015,2015,1,12835.8588,12835.8588,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3775-15le242,dfo,"DESROCHES GROUPE PETROLIER",11317.68254,2015-01-07,2015,2015,1,11317.68254,11317.68254,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3775-15le248,dfo,"DESROCHES GROUPE PETROLIER",14153.4783,2015-01-09,2015,2015,1,14153.4783,14153.4783,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3775-15le257,dfo,"DESROCHES GROUPE PETROLIER",11265.0751,2015-01-08,2015,2015,1,11265.0751,11265.0751,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3775-15le261,dfo,"DESROCHES GROUPE PETROLIER",16990.4968,2015-11-08,2015,2015,1,16990.4968,16990.4968,0,"Diesel fuel","DESROCHES GROUPE PETROLIER"
dfo-f3775-15le265,dfo,"LES PETROLES DELANEY",17353.2245,2015-01-08,2015,2015,1,17353.2245,17353.2245,0,"Diesel fuel","LES PETROLES DELANEY INC"
dfo-f3775-15le270,dfo,"DEPANNEUR ROGER JONES",14900.004,2015-02-09,2015,2015,1,14900.004,14900.004,0,"Diesel fuel","DEPANNEUR ROGER JONES"
dfo-f4666-150012,dfo,"MICHEL CORMIER",11475.54,2015-01-06,2015,2015,1,11475.54,11475.54,0,"Marine installations","MICHEL CORMIER"
dfo-f4666-150024,dfo,"COMITE PORTUAIRE DE LAMEQUE",12860,2015-01-08,2015,2015,1,12860,12860,0,"Marine installations","COMITE PORTUAIRE DE LAMEQUE INC"
dfo-f4694-150006,dfo,"HARBOUR AUTHORITY FISHING COVE",43442.96,2015-01-04,2015,2016,2,21721.48,35000,0,"Marine installations","HARBOUR AUTHORITY FISHING COVE"
dfo-f4694-150029,dfo,"HARBOUR AUTHORITY OF COVEHEAD",14900,2015-01-05,2015,2016,2,7450,8700,0,"Marine installations","HARBOUR AUTHORITY OF COVEHEAD"
dfo-f4694-150043,dfo,"HARBOUR AUTHORITY OF LOWER MONTAGUE",16800,2015-01-07,2015,2016,2,8400,16800,0,"Marine installations","HARBOUR AUTHORITY OF LOWER MONTAGUE"
dfo-f4694-150044,dfo,"HARBOUR AUTHORITY OF NAUFRAGE",18182.71,2015-01-07,2015,2016,2,9091.355,18182.71,0,"Marine installations","HARBOUR AUTHORITY OF NAUFRAGE"
dfo-f4694-150046,dfo,"HARBOUR AUTHORITY OF LOWER MONTAGUE",10000,2015-01-07,2015,2016,2,5000,10000,0,"Marine installations","HARBOUR AUTHORITY OF LOWER MONTAGUE"
dfo-f4694-150047,dfo,"HARBOUR AUTHORITY OF HIGGINS SHORE",10000,2015-01-07,2015,2016,2,5000,10000,0,"Marine installations","HARBOUR AUTHORITY OF HIGGIN'S SHORE"
dfo-f4694-150049,dfo,"HARBOUR AUTHORITY OF ABRAMS VILLAGE",35000,2015-01-07,2015,2016,2,17500,35000,0,"Marine installations","HARBOUR AUTHORITY OF ABRAMS VILLAGE"
dfo-f4694-150051,dfo,"HARBOUR AUTHORITY OF HOWARDS COVE",15000,2015-01-07,2015,2016,2,7500,15000,0,"Marine installations","HARBOUR AUTHORITY OF HOWARDS COVE"
dfo-f4694-150054,dfo,"HARBOUR AUTHORITY SAVAGE HBR",26275,2015-01-07,2015,2016,2,13137.5,26275,0,"Marine installations","HARBOUR AUTHORITY SAVAGE HBR."
dfo-f4694-150056,dfo,"HARBOUR AUTHORITY OF MACHONS POINT",35000,2015-01-08,2015,2016,2,17500,35000,0,"Marine installations","HARBOUR AUTHORITY OF MACHONS POINT"
dfo-f4694-150065,dfo,"HARBOUR AUTHORITY OF GRAHAMS POND",10100,2015-01-09,2015,2016,2,5050,8900,0,"Marine installations","HARBOUR AUTHORITY OF GRAHAMS POND"
dfo-f4709-151520,dfo,"CORROSION SERVICE COMPANY",34850,2015-01-08,2015,2015,1,34850,34850,0,"Other engineering installations","CORROSION SERVICE COMPANY LTD"
dfo-f4718-150009,dfo,"GARG ASSOCIATES LIMITED",50000,2015-01-05,2015,2015,1,50000,35000,0,"Engineering consultants - construction","GARG ASSOCIATES LIMITED"
dfo-f4718-150014,dfo,"HARBOURSIDE ENGINEERING CONSULTANTS",34590,2015-01-07,2015,2015,1,34590,34590,0,"Engineering consultants - construction","HARBOURSIDE ENGINEERING CONSULTANTS"
dfo-f4724-150012,dfo,"HARBOUR AUTHORITY OF NORTHPORT",29336.91,2015-02-07,2015,2015,1,29336.91,15000,2,"Marine installations","HARBOUR AUTHORITY OF NORTHPORT"
dfo-f4718-150018,dfo,"CBCL LIMITED",35000,2015-01-08,2015,2015,1,35000,35000,0,"Engineering consultants - construction","CBCL LIMITED"
dfo-f4718-150024,dfo,"STANTEC CONSULTING",26000,2015-01-08,2015,2016,2,13000,26000,0,"Other professional services not otherwise specified","STANTEC CONSULTING LTD"
dfo-f4724-150025,dfo,"HARBOUR AUTHORITY OF MALAGASH",27424,2015-01-08,2015,2015,1,27424,25000,2,"Marine installations","HARBOUR AUTHORITY OF MALAGASH"
dfo-f4758-150001/01,dfo,"UNIVERSITY OF PRINCE EDWARD ISLAND",18500,2015-01-08,2015,2015,1,18500,18500,0,"Scientific services","UNIVERSITY OF PRINCE EDWARD ISLAND"
dfo-f4758-150001/02,dfo,"UNIVERSITY OF PRINCE EDWARD ISLAND",25000,2015-01-08,2015,2016,2,12500,25000,0,"Scientific services","UNIVERSITY OF PRINCE EDWARD ISLAND"
dfo-f4758-150001/03,dfo,"UNIVERSITY OF PRINCE EDWARD ISLAND",13300,2015-01-08,2015,2016,2,6650,13300,0,"Scientific services","UNIVERSITY OF PRINCE EDWARD ISLAND"
dfo-f5129-151526,dfo,"MACDONALD DETTWILER AND ASSOCIATES",10345.5,2015-01-07,2015,2015,1,10345.5,10345.5,0,"Scientific services","MDA GEOSPATIAL SERVICES INC"
dfo-f5129-153003,dfo,"DASCO EQUIPMENT",21417.1,2015-01-09,2015,2015,1,21417.1,21417.1,0,"Other equipment and parts","DASCO EQUIPMENT INC"
dfo-f5198-150107,dfo,"ATLANTIC INDUSTRIAL SERVICES",10000,2015-01-09,2015,2015,1,10000,10000,0,"Non-professional personal service contracts not elsewhere specified","ATLANTIC INDUSTRIAL SERVICES"
dfo-f5211-140113,dfo,"SCHOOL DISTRICT NO 70 ALBERNI",17200,2014-01-08,2014,2016,3,5733.33333333,17200,0,"Other business services not elsewhere specified","SCHOOL DISTRICT NO. 70 ALBERNI"
dfo-f5211-150100,dfo,"METLA ENVIRONMENTAL",108542,2015-01-07,2015,2015,1,108542,108542,0,"Scientific services","METLA ENVIRONMENTAL INC"
dfo-f5211-150107,dfo,"SHARON M PRESTON",35736,2015-01-07,2015,2016,2,17868,35736,0,"Contracted building cleaning","SHARON M. PRESTON"
dfo-f5211-150169,dfo,"FOUR O ONE FIRE & SAFETY",17338.72,2015-01-07,2015,2016,2,8669.36,17338.72,0,"Other equipment","FOUR O ONE FIRE & SAFETY"
dfo-f5211-150171,dfo,"MICHAEL HAWKES",22000,2015-01-08,2015,2015,1,22000,22000,0,"Management consulting","MICHAEL HAWKES"
dfo-f5211-150172,dfo,"IAN BENNETT SERVICES",22000,2015-01-08,2015,2015,1,22000,22000,0,"Management consulting","IAN BENNETT SERVICES"
dfo-f5211-150182,dfo,"JM BUSSIERES & FILS",20350,2015-01-07,2015,2015,1,20350,20350,0,"Rental of machinery, office furniture and fixtures, and other equipment","J.M. BUSSIERES & FILS"
dfo-f5211-150207,dfo,"SYSACC SOFTWARE",21756,2015-01-08,2015,2016,2,10878,21756,0,"Operating System and Utility Software related to servers, storage, peripherals and components","SYSACC SOFTWARE INC"
dfo-f5211-150212,dfo,"9085-9364 QUEBEC",23900,2015-02-07,2015,2016,2,11950,23900,0,"Scientific consultants","9085-9364 QUEBEC INC"
dfo-f5211-150220,dfo,"ISKUT BAND COUNCIL",233102.35,2015-01-08,2015,2015,1,233102.35,233102.35,0,"Scientific services","ISKUT BAND COUNCIL"
dfo-f5211-150243,dfo,"BOWMAN ELECTRIC LIMITED",11650,2015-01-07,2015,2015,1,11650,11650,0,"Repair of Ships and boats","BOWMAN ELECTRIC LIMITED"
dfo-f5211-150224,dfo,"MARINE INSTITUTE",22000,2015-01-07,2015,2016,2,11000,22000,0,"Scientific consultants","MARINE INSTITUTE"
dfo-f5211-150234,dfo,"OCEANS RESEARCH AND CONSERVATION ASSOCIATION",95000,2015-01-09,2015,2016,2,47500,95000,0,"Scientific consultants","OCEANS RESEARCH AND CONSERVATION ASSOCIATION"
dfo-f5211-150236,dfo,"AKLAVIK HUNTERS AND TRAPPERS COMMITTEE",19201.6,2015-01-07,2015,2015,1,19201.6,19201.6,0,"Scientific services","AKLAVIK HUNTERS AND TRAPPERS COMMITTEE"
dfo-f5211-150239,dfo,"SOLV CONSULTING",44325,2015-12-08,2015,2015,1,44325,44325,0,"Scientific services","SOLV CONSULTING LTD"
dfo-f5211-150242,dfo,BIOREX,12454.5,2015-01-06,2015,2015,1,12454.5,12454.5,0,"Temporary help services","BIOREX INC"
dfo-f5211-150256,dfo,"ECOFISH RESEARCH",29311.81,2015-01-09,2015,2016,2,14655.905,29311.81,0,"Scientific consultants","ECOFISH RESEARCH LTD"
dfo-f5211-150257,dfo,"TRENT UNIVERSITY",16675,2015-01-09,2015,2016,2,8337.5,16675,0,"Scientific services","TRENT UNIVERSITY"
dfo-f5211-150262,dfo,"QMR CONSULTING & PROFESSIONAL STAFFING",44200,2015-01-06,2015,2015,1,44200,22100,0,"Management consulting","QMR CONSULTING & PROFESSIONAL STAFFING"
dfo-f5211-150264,dfo,"CMC ELECTRONICS ESTERLINE",12531,2015-01-07,2015,2015,1,12531,12531,0,"Voice Communications Services","CMC ELECTRONICS - ESTERLINE"
dfo-f5211-150267,dfo,"SINCLAIR DEWIS",26000,2015-01-08,2015,2016,2,13000,26000,0,"Scientific consultants","SINCLAIR DEWIS"
dfo-f5211-150272,dfo,"JAVITECH LIMITED",27900,2015-01-07,2015,2016,2,13950,27900,0,"Other business services not elsewhere specified","JAVITECH LIMITED"
dfo-f5211-150278,dfo,"OLOKHAKTOMIUT HUNTERS & TRAPPERS COMMITTEE",20880,2015-02-07,2015,2015,1,20880,20880,0,"Scientific services","OLOKHAKTOMIUT HUNTERS & TRAPPERS COMMITTEE"
dfo-f5211-150284,dfo,"GWASALA-NAKWAXDAXW NATION FISHERIES",21676,2015-01-07,2015,2015,1,21676,21676,0,"Scientific services","GWA'SALA-NAKWAXDA'XW NATION FISHERIES"
dfo-f5211-150287,dfo,"EXCEL HUMAN RESOURCES",18500,2015-01-07,2015,2015,1,18500,18500,0,"Information Technology and Telecommunications Consultants","EXCEL HUMAN RESOURCES INC"
dfo-f5211-150289,dfo,"EHDIITAT RENEWABLE RESOURCE COUNCIL",20412.5,2015-01-07,2015,2015,1,20412.5,20412.5,0,"Scientific services","EHDIITAT RENEWABLE RESOURCE COUNCIL"
dfo-f5211-150293,dfo,"HIGHLANDER MARINE SERVICES",30151,2015-01-07,2015,2015,1,30151,30151,0,"Engineering services not elsewhere specified (specify)","HIGHLANDER MARINE SERVICES"
dfo-f5211-150295,dfo,"CHARLIE INUARAK",12520,2015-01-07,2015,2015,1,12520,12520,0,"Scientific services","CHARLIE INUARAK"
dfo-f5211-150313,dfo,"CANADIAN MARITIME ENGINEERING LIMITED",18389,2015-01-07,2015,2015,1,18389,18389,0,"Repair of Ships and boats","CANADIAN MARITIME ENGINEERING LIMITED"
dfo-f5211-150297a,dfo,"STANTEC CONSULTING",52209,2015-11-09,2015,2016,2,26104.5,52209,0,"Non-professional personal service contracts not elsewhere specified","STANTEC CONSULTING LTD"
dfo-f5211-150298,dfo,"HARDING SAFETY CANADA",20383,2015-01-07,2015,2015,1,20383,20383,0,"Repair of Ships and boats","HARDING SAFETY CANADA INC."
dfo-f5211-150300,dfo,"EXCEL HUMAN RESOURCES",12000,2015-01-07,2015,2015,1,12000,12000,0,"Temporary help services","EXCEL HUMAN RESOURCES INC"
dfo-f5211-150308/1,dfo,"ACPG INNOVATION",30700,2015-11-08,2015,2015,1,30700,30700,0,"Scientific services","A.C.P.G. INNOVATION"
dfo-f5211-150309,dfo,"TETLIT GWICHIIN RENEWABLE RESOURCE COUNCIL",27000,2015-01-07,2015,2015,1,27000,27000,0,"Scientific services","TETLIT GWICHI'IN RENEWABLE RESOURCE COUNCIL"
dfo-f5211-150312,dfo,"PAULATUK HUNTERS & TRAPPERS",23350.75,2015-01-07,2015,2015,1,23350.75,23350.75,0,"Management consulting","PAULATUK HUNTERS & TRAPPERS"
dfo-f5211-150314,dfo,"AMARUQ HUNTERS AND TRAPPERS ASSOCIATION",17250,2015-10-07,2015,2015,1,17250,17250,0,"Scientific services","AMARUQ HUNTERS AND TRAPPERS ASSOCIATION"
dfo-f5211-150315,dfo,"BIOLOGICA ENVIRONMENTAL SERVICES",21856,2015-01-08,2015,2015,1,21856,21856,0,"Scientific services","BIOLOGICA ENVIRONMENTAL SERVICES LTD."
dfo-f5211-150316,dfo,"GO DEEP INTERNATIONAL",14210.2,2015-01-07,2015,2015,1,14210.2,14210.2,0,"Miscellaneous manufactured articles","GO DEEP INTERNATIONAL"
dfo-f5211-150318,dfo,ACPG,15000,2015-01-07,2015,2016,2,7500,15000,0,"Rental of ships","ACPG INC"
dfo-f5211-150319a,dfo,"BMCI CONSULTING",34650,2015-01-09,2015,2015,1,34650,34650,0,"Management consulting","BMCI CONSULTING INC."
dfo-f5211-150323,dfo,"QMR CONSULTING & PROFESSIONAL STAFFING",22120,2015-01-07,2015,2015,1,22120,22120,0,"Management consulting","QMR CONSULTING & PROFESSIONAL STAFFING"
dfo-f5211-150326,dfo,"ARGO INTERNATIONAL CORPORATION",21316.35,2015-01-07,2015,2015,1,21316.35,21316.35,0,"Repair of Ships and boats","ARGO INTERNATIONAL CORPORATION"
dfo-f5211-150329,dfo,"THE HARBOUR CHANDLER",12226,2015-10-08,2015,2015,1,12226,12226,0,"Radar equipment and parts","THE HARBOUR CHANDLER LTD."
dfo-f5211-150335,dfo,"FLUIDIGM CORPORATION",14219.1,2015-01-09,2015,2015,1,14219.1,14219.1,0,"Miscellaneous manufactured articles","FLUIDIGM CORPORATION"
dfo-f5211-150336,dfo,"WALPOLE ISLAND FIRST NATION",25000,2015-01-07,2015,2015,1,25000,25000,0,"Scientific consultants","WALPOLE ISLAND FIRST NATION"
dfo-f5211-150337,dfo,"VEMCO A DIVISION OF AMIRIX SYSTEMS",17801,2015-01-07,2015,2015,1,17801,17801,0,"Miscellaneous manufactured articles","VEMCO A DIVISION OF AMIRIX SYSTEMS INC"
dfo-f5211-150341,dfo,"CANAL GEOMATICS",15867,2015-01-07,2015,2015,1,15867,15867,0,"Communications/Networking Equipment (includes analog, digital and combined analog/digital equipment, cabling, parts and peripherals)","CANAL GEOMATICS INC."
dfo-f5211-150342,dfo,"LES INDUSTRIES FIPEC",13360.1,2015-01-08,2015,2015,1,13360.1,13360.1,0,"Non-professional personal service contracts not elsewhere specified","LES INDUSTRIES FIPEC"
dfo-f5211-150346,dfo,"DANIEL V GORDON",15000,2015-01-07,2015,2015,1,15000,15000,0,"Management consulting","DANIEL V GORDON"
dfo-f5211-150347,dfo,"PORTAGE PERSONNEL",32160,2015-01-07,2015,2015,1,32160,32160,0,"Management consulting","PORTAGE PERSONNEL INC."
dfo-f5211-150349,dfo,"TERMA NORTH AMERICA",15058.6425,2015-01-08,2015,2015,1,15058.6425,15058.6425,0,"Radar equipment and parts","TERMA NORTH AMERICA INC"
dfo-f5211-150356,dfo,"FFAW CAW",19559.1,2015-01-07,2015,2015,1,19559.1,19559.1,0,"Scientific services","FFAW CAW"
dfo-f5211-150358,dfo,"BOULET LEMELIN YACHT",23285.89,2015-01-07,2015,2015,1,23285.89,23285.89,0,"Repair of Ships and boats","BOULET LEMELIN YACHT INC"
dfo-f5211-150363,dfo,QUANTUM,21971.25,2015-01-08,2015,2016,2,10985.625,21971.25,0,"Temporary help services",QUANTUM
dfo-f5211-150366,dfo,"GRISE FIORD HUNTERS AND TRAPPERS ORGANIZATION",24700,2015-01-08,2015,2015,1,24700,24700,0,"Scientific services","GRISE FIORD HUNTERS AND TRAPPERS ORGANIZATION"
dfo-f5211-150367,dfo,"ALLIED SHIPBUILDERS",23500,2015-01-07,2015,2015,1,23500,23500,0,"Repair of Ships and boats","ALLIED SHIPBUILDERS LTD"
dfo-f5211-150370,dfo,"BAILEY HELICOPTERS",45000,2015-01-07,2015,2015,1,45000,45000,0,"Rental of aircraft","BAILEY HELICOPTERS LTD"
dfo-f5211-150371,dfo,"BAILEY HELICOPTERS",85000,2015-01-08,2015,2016,2,42500,85000,0,"Rental of aircraft","BAILEY HELICOPTERS LTD"
dfo-f5211-150376,dfo,"STEPHANE BEAUDIN",10245.22,2015-11-08,2015,2015,1,10245.22,10245.22,0,"Rental of ships","STEPHANE BEAUDIN"
dfo-f5211-150379,dfo,"IMTECH MARINE CANADA",14900,2015-02-09,2015,2015,1,14900,14900,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified (specify)","IMTECH MARINE CANADA INC."
dfo-f5211-150380,dfo,"ALFA LAVAL",20590,2015-01-07,2015,2016,2,10295,20590,0,"Repair of Ships and boats","ALFA LAVAL INC."
dfo-f5211-150381,dfo,"GRIFFON HOVERWORK",34796.4295,2015-01-08,2015,2015,1,34796.4295,34796.4295,0,"Teachers and instructors on contract","GRIFFON HOVERWORK"
dfo-f5211-150383,dfo,"LES LEVES AEROSCAN",15425,2015-11-09,2015,2015,1,15425,15425,0,"Other business services not elsewhere specified","LES LEVES AEROSCAN"
dfo-f5211-150385,dfo,"RISA PERSONNEL",13616,2015-01-08,2015,2015,1,13616,13616,0,"Temporary help services","RISA PERSONNEL"
dfo-f5211-150386,dfo,"GS GISLASON & ASSOCIATES",38800,2015-01-09,2015,2016,2,19400,38800,0,"Scientific consultants","G.S. GISLASON & ASSOCIATES LTD."
dfo-f5211-150388,dfo,"EXCEL HUMAN RESOURCES",10903.425,2015-10-08,2015,2015,1,10903.425,10903.425,0,"Temporary help services","EXCEL HUMAN RESOURCES INC"
dfo-f5211-150389,dfo,"TOTAL FALL PROTECTION",12060,2015-01-09,2015,2015,1,12060,12060,0,"Other engineering works","TOTAL FALL PROTECTION"
dfo-f5211-150390,dfo,"BMI 2000",23188,2015-01-09,2015,2015,1,23188,23188,0,"Miscellaneous chemical products","BMI 2000 INC"
dfo-f5211-150397,dfo,"GEOCAP AS",21431.52,2015-01-08,2015,2015,1,21431.52,21431.52,0,"Teachers and instructors on contract","GEOCAP AS"
dfo-f5211-150399,dfo,"SCHNEIDER ELECTRIC CANADA",20392,2015-01-08,2015,2015,1,20392,20392,0,"Repair of Ships and boats","SCHNEIDER ELECTRIC CANADA"
dfo-f5211-150400,dfo,"PETERS EXPEDITING & OUTFITTING SERVICES",36408,2015-01-08,2015,2015,1,36408,36408,0,"Scientific services","PETER'S EXPEDITING & OUTFITTING SERVICES"
dfo-f5211-150412,dfo,MAXSYS,18433.13,2015-01-09,2015,2015,1,18433.13,18433.13,0,"Temporary help services",MAXSYS
dfo-f5211-150413,dfo,"NATIONAL PROCESS EQUIPMENT",11225,2015-10-09,2015,2015,1,11225,11225,0,"Repair of Ships and boats","NATIONAL PROCESS EQUIPMENT"
dfo-f5211-150414,dfo,CIDCO,21365,2015-01-09,2015,2015,1,21365,21365,0,"Teachers and instructors on contract",CIDCO
dfo-f5211-150415,dfo,"WEKEEZHII RENEWABLE RESOURCES BOARD",24952.4,2015-10-09,2015,2016,2,12476.2,24952.4,0,"Scientific services","WEKEEZHII RENEWABLE RESOURCES BOARD"
dfo-f5211-150420,dfo,"EATON INDUSTRIES (CANADA) COMPANY",12200,2015-01-09,2015,2015,1,12200,12200,0,"Other equipment and parts","EATON INDUSTRIES (CANADA) COMPANY"
dfo-f5211-150426,dfo,"CARLETON UNIVERSITY",18960,2015-01-09,2015,2016,2,9480,18960,0,"Scientific consultants","CARLETON UNIVERSITY"
dfo-f5211-150428,dfo,"ADF DIESEL",14800,2015-01-09,2015,2016,2,7400,14800,0,"Buildings and/or installations for telecommunications, computers and/or electronic/automated office systems","ADF DIESEL"
dfo-f5211-150433,dfo,"CHRISTIE MCMILLAN",16800,2015-01-09,2015,2015,1,16800,16800,0,"Other business services not elsewhere specified","CHRISTIE MCMILLAN"
dfo-f5211-150436,dfo,"SMALLPC COMPUTERS",11850,2015-01-09,2015,2015,1,11850,11850,0,"Computer Equipment related to Distributed Computing Environment (DCE) - Desktop/Personal/Portable (Includes all related parts and peripherals)","SMALLPC COMPUTERS"
dfo-f5211-150443,dfo,"OLOKHAKTOMIUT HUNTERS & TRAPPERS COMMITTEE",21000,2015-01-09,2015,2015,1,21000,21000,0,"Scientific services","OLOKHAKTOMIUT HUNTERS & TRAPPERS COMMITTEE"
dfo-f5211-150448,dfo,"MARC CARRIERE",21750,2015-01-09,2015,2016,2,10875,21750,0,"Management consulting","MARC CARRIERE"
dfo-f5211-150453,dfo,"THE AIM GROUP",22000,2015-01-09,2015,2016,2,11000,22000,0,"Management consulting","THE AIM GROUP INC"
dfo-f5211-150466,dfo,"INTERSOL GROUP",21450,2015-01-09,2015,2016,2,10725,21450,0,"Management consulting","INTERSOL GROUP"
dfo-f5211-150471,dfo,"CANSEL SURVEY EQUIPMENT",18641,2015-01-09,2015,2016,2,9320.5,18641,0,"Tools, and implements","CANSEL SURVEY EQUIPMENT"
dfo-f5238-150087,dfo,"WILDLIFE COMPUTERS",78291.576,2015-01-08,2015,2015,1,78291.576,78291.576,0,"Measuring, controlling, laboratory, medical and optical equipment and parts","WILDLIFE COMPUTERS"
dfo-f5240-120001f,dfo,"HUNTSMAN MARINE SCIENCE CENTRE",13400,2015-01-09,2015,2015,1,13400,13400,0,"Scientific services","HUNTSMAN MARINE SCIENCE CENTRE"
dfo-f5244150081a,dfo,"ENVHYDRO CORPORATION",10000,2015-01-07,2015,2015,1,10000,10000,0,"Scientific consultants","ENVHYDRO CORPORATION"
dfo-f5244-150109,dfo,"EVANS COMPUTER APPLICATIONS",21739.13,2015-01-08,2015,2015,1,21739.13,21739.13,0,"Scientific services","EVANS COMPUTER APPLICATIONS"
dfo-f5244-150110,dfo,"HAIYAN LI",10000,2015-01-08,2015,2015,1,10000,10000,0,"Scientific services","HAIYAN LI"
dfo-f5244-150131,dfo,"EVANS COMPUTER APPLICATIONS",21500,2015-01-09,2015,2015,1,21500,21500,0,"Scientific services","EVANS COMPUTER APPLICATIONS"
dfo-f5244-150132,dfo,"EVANS COMPUTER APPLICATIONS",20500,2015-01-09,2015,2015,1,20500,20500,0,"Scientific services","EVANS COMPUTER APPLICATIONS"
dfo-f5244-150138,dfo,"BDR RESEARCH LIMITED",127268.67,2015-01-09,2015,2016,2,63634.335,127268.67,0,"Scientific services","BDR RESEARCH LIMITED"
dfo-f5259-150011,dfo,"UNIVERSITE DE MONCTON CAMPUS DE SHIPPAGAN",33775,2015-01-09,2015,2016,2,16887.5,33775,0,"Tuition fees and costs of attending courses including seminars not elsewhere specified (specify)","UNIVERSITE DE MONCTON - CAMPUS DE SHIPPAGAN"
dfo-f5265-150067,dfo,"HARBOUR AUTHORITY OF EAST AND WEST DOVER",20200,2015-01-07,2015,2015,1,20200,20200,0,"Marine installations","HARBOUR AUTHORITY OF EAST AND WEST DOVER"
dfo-f5265-150069,dfo,"BAYSHORE HARBOUR AUTHORITY (PARKERS COVE)",16000,2015-01-08,2015,2015,1,16000,16000,0,"Marine installations","BAYSHORE HARBOUR AUTHORITY (PARKER'S COVE)"
dfo-f5265-150070,dfo,"HARBOUR AUTHORITY SANDFORD",27600,2015-01-08,2015,2015,1,27600,27600,0,"Marine installations","HARBOUR AUTHORITY SANDFORD"
dfo-f5265-150074,dfo,"HARBOUR AUTHORITY OF PORT LATOUR",26880,2015-11-08,2015,2015,1,26880,26880,0,"Marine installations","HARBOUR AUTHORITY OF PORT LATOUR"
