"operatingName","email","website","filename","alternateName","legalName"
"Remedy Energy Services Inc.","info@remedyenergy.com","http://www.remedyenergy.com","REMEDY ENERGY SERVICES INC.html",,
"Rémi Sénéchal photographe","photors@globetrotter.net","http://www.remisenechalphotographe.com","REMI SENECHAL PHOTOGRAPHE.html",,
"REMIC","joe.white@remic.ca","http://www.remic.ca","REMIC.html",,"Real Estate and Mortgage Institute of Canada Inc."
"REMISAGE SELECT ENTREPOSAGE","germainvilleneuve@videotron.ca",,"REMISAGE SELECT ENTREPOSAGE.html",,
"Remises Du Boulevard 2000 enr. (Les)","admin@rdb2000.ca","http://www.rdb2000.ca","REMISES DU BOULEVARD 2000 ENR (LES).html",,
"REMISZ Consulting Engineers Ltd.","ga@remisz.com","http://www.remisz.com","REMISZ CONSULTING ENGINEERS LTD.html",,"Remisz Consulting Engineers Ltd."
"Remo Nutrients","Remo@Remobrands.com","http://remonutrients.com ","REMO NUTRIENTS.html",,"Remo Cannabrands Inc."
"Remorkoto Inc.","remorkoto@hotmail.com","http://www.remorkoto.com","REMORKOTO INC.html",,
"REMORQUE 2000 INC.","info@remorque2000.com","http://www.remorque2000.com","REMORQUE 2000 INC.html",,
"Remote Aid Inc.","info@remoteaid.ca","http://www.remoteaid.ca","REMOTE AID INC.html",,
"Remove dust","mark@removedust.net","http://www.removedust.net","REMOVE DUST.html",,"Spit polished repair and maintenance inc."
"Remtex","remtexinc@hotmail.com",,"REMTEX.html",,
"Renaud Consulting IM/IT Management","info@renaudconsulting.ca","http://www.renaudconsulting.ca","RENAUD CONSULTING IM-IT MANAGEMENT.html",,"8238383 Canada Inc"
"Renaud Expertise Inc. Translation Services","services@renaudexpertise.com","http://www.renaudexpertise.com","RENAUD EXPERTISE INC TRANSLATION SERVICES.html",,"Renaud Expertise Inc."
"Rene Larson Law Office","rene.larson@renelarson.com","http://www.renelarson.com","RENE LARSON LAW OFFICE.html",,"Rene Larson Law Office Professional Corporation"
"Rene Rey Chocolates Ltd.","christina@renerey.com","http://www.renereychocolates.com","RENE REY CHOCOLATES LTD.html",,"Rene Rey Swiss Chocolates Ltd."
"René St-Cyr (1996) inc","info@rene-st-cyr.com","http://www.rene-st-cyr.com","RENE ST-CYR (1996) INC.html",,
"Renew Industrial Corp.","renew.ind.corp@gmail.com",,"RENEW INDUSTRIAL CORP.html",,
"Renew Technologies Inc.","mharold@renewtechnologies.ca","http://renewtechnologies.ca","RENEW TECHNOLOGIES INC.html",,
"RenewABILITY Energy Inc.","Power-Pipe@RenewABILITY.com","http://www.RenewABILITY.com","RENEWABILITY ENERGY INC.html",,
"Renewal Technologies Inc.","info@renewal.ca","http://www.renewal.ca","RENEWAL TECHNOLOGIES INC.html",,
"renewz sustainable solutions inc.","info@renewz.com","http://www.renewz.com","RENEWZ SUSTAINABLE SOLUTIONS INC.html",,
"Renfrew Electric Co. Limited","sales@renfrewelectric.com","http://www.renfrewresistors.com","RENFREW ELECTRIC CO LIMITED.html",,
"Renn Mill Center Inc","rennmill@rennmill.com","http://www.rennmill.com","RENN MILL CENTER INC.html",,
"Rennsense Roofings","simonbrassard@icloud.com","http://rennsense.com","RENNSENSE ROOFINGS.html",,
"Reno Concept C.T. inc.","renoconcept@hotmail.com",,"RENO CONCEPT CT INC.html",,"9089-4114 Québec inc."
"Renoma Kitchen and Bath Inc.","renoma.go@gmail.com","http://www.renoma.ca","RENOMA KITCHEN AND BATH INC.html",,
"RENOVATION BOILY ENR.","francois1boily@hotmail.com",,"RENOVATION BOILY ENR.html",,
"Renovation Experts","info@renoexperts.ca","http://renoexperts.ca/","RENOVATION EXPERTS.html",,
"RENSON Yard-Contractor","yves_renson@hotmail.com","http://www.renson.ca","RENSON YARD-CONTRACTOR.html",,
"Rent A Box Moving Systems","info@movingstore.com","http://www.movingstore.com","RENT A BOX MOVING SYSTEMS.html","MoveTech Systems",
"Rent Relay","info@rentrelay.com","http://www.rentrelay.com","RENT RELAY.html",,"Rent Relay Inc."
"Rent-A-Wreck Calgary Car Rental","cgyrental@shaw.ca","http://www.calgarycarrental.ca","RENT-A-WRECK CALGARY CAR RENTAL.html",,
"RentBoard Canada Inc.","info@rentboard.ca","http://www.rentboard.ca","RENTBOARD CANADA INC.html",,
"Rentco Equipment Ltd.","sales@rentcoequipment.com","http://www.rentcoequipment.com","RENTCO EQUIPMENT LTD.html",,
"RentCompass Inc","contactus@rentcompass.com","http://www.rentcompass.com","RENTCOMPASS INC.html",,
"Rentex Mills Inc.","jderstenfeld@gmail.com",,"RENTEX MILLS INC.html",,
"Renting Toronto","info@rentingtoronto.com","http://www.rentingtoronto.com","RENTING TORONTO.html",,
"Rentza","info@rentza.ca",,"RENTZA.html",,"Rentza Inc."
"Reonix Automation Inc.","intersales@reonix.com","http://www.reonix.com","REONIX AUTOMATION INC.html",,
"Réparation électroménagers Montréal","info@electromenagersmontreal.ca","http://electromenagersmontreal.ca","REPARATION ELECTROMENAGERS MONTREAL.html",,
"Réparation et Location D'Équipements de Soudure J.F.","steeve.dufour@reparationjf.com","http://www.reparationjf.com","REPARATION ET LOCATION D'EQUIPEMENTS DE SOUDURE JF.html",,
"Réparation smartphone","info@smartphone-fix.ca","http://www.smartphone-fix.ca","REPARATION SMARTPHONE.html",,
"Réparations Ferroviaires K.L.N. Inc.","karl@kln.ca","http://www.kln.ca","REPARATIONS FERROVIAIRES KLN INC.html","K.L.N. Rail Maintenance Inc.",
"Répare-brise Inc","Yvan@repare-brise.net","http://www.repare-brise.net","REPARE-BRISE INC.html",,
"Replico Incorporated","replico@replico.ca","http://www.replico.ca","REPLICO INCORPORATED.html","REPLICO PRODUCTS INC.",
"Replicon Inc.","info@replicon.com","http://www.replicon.com","REPLICON INC.html",,
"Reprografic","imagerie@reprografic.com","http://www.reprografic.com/","REPROGRAFIC.html",,
"Reptile","ventes@reptiletech.com","http://www.reptile.tech","REPTILE.html","Reptile","Reptile Technology inc."
"Republic Packaging of Canada Ltd.","jmazza@repco.com","http://www.repco.com","REPUBLIC PACKAGING OF CANADA LTD.html",,
"Reputable Translations","reputabletranslations@gmail.com","http://www.reputabletranslations.com/","REPUTABLE TRANSLATIONS.html",,
"Reputation.ca Ltd","matt@reputation.ca","http://www.reputation.ca","REPUTATIONCA LTD.html",,
"Request Solutions","info@requestsolutions.com","http://www.requestsolutions.com","REQUEST SOLUTIONS.html",,"1777686 Ontario Inc"
"RES Inc.","info@res.ca","http://www.res.ca","RES INC.html",,"RES Policy Research Inc."
"Resale Homes.ca","info@resalehomesforsale.ca","http://www.resalehomesforsale.ca/","RESALE HOMESCA.html",,"Resale Homes"
"ResCom Designs Inc.","info@rescomdesigns.com","http://www.rescomdesigns.com","RESCOM DESIGNS INC.html",,
"Rescorp International Inc","rescorp@rescorp.com","http://www.rescorp.com","RESCORP INTERNATIONAL INC.html",,
"Rescraft Plastic Products Inc.","info@rescraft.com","http://www.rescraft.com","RESCRAFT PLASTIC PRODUCTS INC.html",,
"Rescue 7 Inc.","reception@rescue7.net","http://www.rescue7.net","RESCUE 7 INC.html",,
"Rescue I.T","dan@rescueit.ca","http://www.rescueit.ca","RESCUE IT.html",,"ALT-Tech Inc"
"ResDev Tax Consultants Inc.","info@resdev.ca","http://www.resdev.ca","RESDEV TAX CONSULTANTS INC.html",,
"Research Casting International Ltd.","info@rescast.com","http://www.rescast.com","RESEARCH CASTING INTERNATIONAL LTD.html",,
"Research Patent Management","antoine_bellemare@hotmail.com",,"RESEARCH PATENT MANAGEMENT.html",,
"Research Power Inc.","info@researchpowerinc.com","http://www.researchpowerinc.com","RESEARCH POWER INC.html",,"Research Power (N.S.) Inc"
"Research Project Management (RPM)","info@researchpm.com","http://www.researchpm.com","RESEARCH PROJECT MANAGEMENT (RPM).html",,"Research Project Management"
"Research Services Office, University Of Alberta","infomgmt@ualberta.ca","http://www.rso.ualberta.ca","RESEARCH SERVICES OFFICE, UNIVERSITY OF ALBERTA.html",,"The Governers Of The University Of Alberta"
"Réseau GuanXi","info@guanxiquebec.com","https://guanxiquebec.com","RESEAU GUANXI.html",,
"Réserve de Bois Morin Blanchette Inc","bmr.chic@videotron.ca","http://www.reservedebois.com","RESERVE DE BOIS MORIN BLANCHETTE INC.html",,
"Résidence des Franciscains","melaniepicard@franciscains.qc.ca","http://www.franciscains.qc.ca","RESIDENCE DES FRANCISCAINS.html",,"9013-1202 Québec Inc."
"Résidences Le Vieux Sage","info@vieuxsage.ca","https://vieuxsage.ca","RESIDENCES LE VIEUX SAGE.html",,
"Résidences Québec","info@residences-quebec.ca","http://www.residences-quebec.ca/en/","RESIDENCES QUEBEC.html",,
"Residential Building Products","rob.howe@royalbuildingproducts.com",,"RESIDENTIAL BUILDING PRODUCTS.html","A Division of Royal Group Inc. ","Residential Building Products - A Div of Royal Group Inc."
"Residential Leasing Group Inc.","info@residential-leasing.com","http://www.residential-leasing.com","RESIDENTIAL LEASING GROUP INC.html",,
"ResIM","solutions@res.im",,"RESIM.html",,"Resolution Interactive Media Inc."
"Resnet","julie.lavoie@resnet.nb.ca","http://www.resnet.nb.ca","RESNET.html",,"Resnet Inc."
"Resolute FP Canada Inc.",,,"RESOLUTE FP CANADA INC.html",,
"Resolution Technologies Corp.","sales@resolution-corp.com","http://www.resolution-corp.com","RESOLUTION TECHNOLOGIES CORP.html",,
"ReSolve Research Solutions, Inc.","info@resolveresearch.com","http://www.resolveresearch.com/","RESOLVE RESEARCH SOLUTIONS, INC.html",,
"Resource Energy Solutions Inc.","tmarx@resourceenergysolutions.com","http://www.resourceenergysolutions.com","RESOURCE ENERGY SOLUTIONS INC.html",,
"Resource Group Canada","claus@resourcegroupcanada.com","http://www.resourcegroupcanada.com","RESOURCE GROUP CANADA.html",,
"Resource Mail Services","info@resourcemail.ca","http://www.resourcemail.ca","RESOURCE MAIL SERVICES.html",,"2212246 Ontario Corp."
"Resource Metals & Alloys Inc.","sales@resourcemetals.ca","http://www.resourcemetals.ca","RESOURCE METALS & ALLOYS INC.html",,
"Resourceful Capital Financial Corp","resourcefulcapital@gmail.com","http://www.resourcefulcapital.ca","RESOURCEFUL CAPITAL FINANCIAL CORP.html",,
"Response Maintenance Services Ltd.","rms86@telus.net",,"RESPONSE MAINTENANCE SERVICES LTD.html",,
"responseev","contact@responseev.com","http://www.responseev.com","RESPONSEEV.html",,
"ResponseTek Networks Corp","reception@responsetek.com","http://www.responsetek.com","RESPONSETEK NETWORKS CORP.html",,
"responseTRAC Inc.","michael.szajewski@responseTRAC.ca","http://www.responseTRAC.ca","RESPONSETRAC INC.html",,
"Responsible Energy Inc.","info@REInc.co","http://www.REInc.co","RESPONSIBLE ENERGY INC.html",,
"Responsive Multi-Tech Services Ltd","brent@rmsltd.ca","http://www.rmsltd.ca","RESPONSIVE MULTI-TECH SERVICES LTD.html",,
"Responsive Relief","info@responsiverelief.com","http://www.responsiverelief.com","RESPONSIVE RELIEF.html",,
"Ressort Ideal","ressortideal@gmail.com","http://ressortideal.com/en_index.html","RESSORT IDEAL.html",,
"Ressources Entreprises","info@ressourcesentreprises.org","http://www.ressourcesentreprises.org","RESSOURCES ENTREPRISES.html",,
"Ressources J. Tabet Inc.","joetabet@hotmail.com",,"RESSOURCES J TABET INC.html",,
"Ressources Pélican Inc.","ressourcespelican@hotmail.com","http://www.ressourcepelican.com","RESSOURCES PELICAN INC.html",,"Ressources Minérales Pélican Inc."
"Restauration de Béton M. D. J. Inc.",,,"RESTAURATION DE BETON M D J INC.html",,
"Restigouche River Clothing Company","charlie@restigoucheriver.com",,"RESTIGOUCHE RIVER CLOTHING COMPANY.html",,
"Resto Hydraulique Inc","rene@restohydraulique.com","http://www.restohydraulique.com","RESTO HYDRAULIQUE INC.html",,
"RESTOCK THE CUSTOMER RETURNS COMPANY INC","info@restockcrc.com","http://www.restockcrc.com","RESTOCK THE CUSTOMER RETURNS COMPANY INC.html",,
"Restolicious","info@restolicious.com",,"RESTOLICIOUS.html",,
"Restoration 1 Durham","durham@restoration1.ca","http://www.durham.restoration1.ca","RESTORATION 1 DURHAM.html",,"Alves Restoration Inc."
"Restoration Ville",,"http://restorationville.ca/","RESTORATION VILLE.html",,
"Restoration Worx","restorationworx@telus.net","http://www.restorationworx.ca","RESTORATION WORX.html",,
"Restoule (J.C.A.R.L) Construction","restouleconstruction@gmail.com",,"RESTOULE (JCARL) CONSTRUCTION.html",,"Lois V Lambert"
"Restwell Sleep Products","info@restwell.com","http://www.restwell.com","RESTWELL SLEEP PRODUCTS.html",,"Restwell Matress Company Ltd"
"Restyle It","info@restyleit.ca","http://www.restyleit.ca","RESTYLE IT.html",,"Restyle It Ltd"
"RESUL Control Systems, Ltd.","info@resul-cs.com","http://www.resul-cs.com","RESUL CONTROL SYSTEMS, LTD.html",,
"Resume Solutions","info@resumesolutions.ca","http://www.resumesolutions.ca","RESUME SOLUTIONS.html",,
"Resume World Inc.","joseph@resumeworld.ca","http://www.resumeworld.ca","RESUME WORLD INC.html",,
"Retail Management Systems","admin@retailmanagementsystems.com","http://www.retailmanagementsystems.com","RETAIL MANAGEMENT SYSTEMS.html",,
"Retail Ready Foods Inc.","rrf.info@retailready.com","http://www.retailready.com","RETAIL READY FOODS INC.html",,
"Retail Theft Prevention Inc.","sales@retailtheftprevention.com","http://www.retailtheftprevention.com","RETAIL THEFT PREVENTION INC.html",,
"Retaylors Interior's Inc.","info@retaylors.com","http://www.retaylors.com","RETAYLORS INTERIOR'S INC.html",,
"Retnia Inc.","info@retnia.com",,"RETNIA INC.html",,
"ReTrans Canada","lthompson@re-trans.com","http://www.re-transcanada.com","RETRANS CANADA.html",,"Re Transportation Canada Inc"
"Retriev Technologies","kbruce@retrievtech.com","http://www.retrievtech.com","RETRIEV TECHNOLOGIES.html",,"Toxco Waste Management Ltd  Retriev Technologies"
"Retro Specialty Contractors","admin@retrogroup.ca","http://www.retrogroup.ca","RETRO SPECIALTY CONTRACTORS.html",,"0713318 BC Ltd"
"REV Consultants Ltd.","richardl@revconsultants.com","http://www.revconsultants.com","REV CONSULTANTS LTD.html",,
"Reverse Dealer","chris@reversedealer.com","http://www.reversedealer.com/","REVERSE DEALER.html",,"Reverse Dealer INC."
"Reversomatic Manufacturing Ltd.","info@reversomatic.com","http://www.reversomatic.com","REVERSOMATIC MANUFACTURING LTD.html",,"Reveront Holdings Ltd."
"Revêtement sur métaux","mdeveaux@rsmetal.ca","http://www.rsmetal.ca","REVETEMENT SUR METAUX.html",,
"Revêtements Oméga Inc.","info@omegacoatings.net","http://www.omegacoatings.net","REVETEMENTS OMEGA INC.html",,
"Revibe Body Innovations","revibe@live.ca","http://www.revibe.ca","REVIBE BODY INNOVATIONS.html","Revibe Vibration Health &amp; Fitness","1363818 Alberta Inc"
"Revivaltime Tabernacle Worldwide Ministries Inc.",,,"REVIVALTIME TABERNACLE WORLDWIDE MINISTRIES INC.html",,"Revivaltime Tabernacle Worldwide Ministries"
"Revive Home Staging Inc.","pamela@revivehomestaging.ca","http://www.revivehomestaging.ca","REVIVE HOME STAGING INC.html",,
"Revolution Communications Solutions","info@revolutioncom.ca","http://www.revolutioncom.ca","REVOLUTION COMMUNICATIONS SOLUTIONS.html",,"Revolution Communication Solutions Ltd."
"Revolution Exotic & Luxury Car","info@revolutionexoticluxurycars.com","http://www.revolutionexoticluxurycars.com/","REVOLUTION EXOTIC & LUXURY CAR.html",,
"Revolution Strategy","reception@revolutionstrategy.com","http://www.revolutionstrategy.com","REVOLUTION STRATEGY.html",,"Revolution Strategy Inc."
"Revolve","phil.otto@revolve.ca","http://www.revolve.ca","REVOLVE.html",,"Revolve Branding Inc."
"Revovationhs MH 2000","marioetsophie@hotmail.com",,"REVOVATIONHS MH 2000.html",,
"Reward Oilfield Services","CLennie@rewardltd.com","http://www.rewardltd.com","REWARD OILFIELD SERVICES.html",,
"Rewire Automation Inc.","info@rewire.ca","http://www.rewireautomation.com","REWIRE AUTOMATION INC.html",,
"Rexdale Auto Detailing Inc. - Car Wash",,,"REXDALE AUTO DETAILING INC - CAR WASH.html",,
"Rexdale Brick Inc.","info@jazbrick.com","http://jazbrick.com","REXDALE BRICK INC.html",,
"Rexdale Container Corporation","nlogutenkow@rexcorr.com","http://www.rexcorr.com","REXDALE CONTAINER CORPORATION.html",,
"Rexel Canada Electrical Inc","ron.mcdonald@rexel.ca","http://www.rexel.ca","REXEL CANADA ELECTRICAL INC.html",,"Rexel Canada Electrical"
"Reynolds Consumer Products Canada Inc.",,,"REYNOLDS CONSUMER PRODUCTS CANADA INC.html",,
"Reynolds, Mirth, Richards & Farmer LLP","mail@rmrf.com","http://www.rmrf.com","REYNOLDS, MIRTH, RICHARDS & FARMER LLP.html",,
"Rezdude.ca Technologies","rezdude.ca@gmail.com",,"REZDUDECA TECHNOLOGIES.html",,
"Rezgo","info@rezgo.com","http://www.rezgo.com","REZGO.html",,"Sentias Software Corp."
"RF-MTL Electronics Inc.","info@rfmtl.com","http://www.rfmtl.com","RF-MTL ELECTRONICS INC.html",,
"RFID Canada","info@rfidcanada.com","http://www.rfidcanada.com","RFID CANADA.html","RFID Canada","RFID Canada Inc."
"RFID Wave Inc","rfidwave@rfidwave.ca",,"RFID WAVE INC.html",,
"RFind Systems, Inc.","rfindsystemsinc@gmail.com",,"RFIND SYSTEMS, INC.html",,
"RFP Solutions Inc.","info@rfpsolutions.ca","http://www.rfpsolutions.ca","RFP SOLUTIONS INC.html",,
"RFS Installation inc.","info@rfsinstallation.com","http://www.rfsinstallation.com","RFS INSTALLATION INC.html",,
"R.G. Gibson & Sons, Ltd.","craig@rggibson.com",,"RG GIBSON & SONS, LTD.html",,
"R.G. Sandford Professional Corporation","reception@rgsandford.ca",,"RG SANDFORD PROFESSIONAL CORPORATION.html",,
"RG Solution","info@rgsolution.ca","http://www.rgsolution.ca","RG SOLUTION.html",,
"RG Training Resources Ltd.","shelly@rgtraining.ca","http://www.rgtraining.ca","RG TRAINING RESOURCES LTD.html",,
"RGM Interiors",,"http://www.airlite.ca","RGM INTERIORS.html",,
"RGM Software Inc.","sales@rgmsoftware.com","http://www.rgmsoftware.com","RGM SOFTWARE INC.html",,
"RGR Group","rgr@rgrgroupe.com","http://www.rgrgroupe.com","RGR GROUP.html","R.G.R. SPORTSWEAR INC.","R.G.R. Sportswear Inc."
"RGW Sales Canada","robert@rgwsalescanada.com","http://www.rgwsalescanada.com","RGW SALES CANADA.html","Auburn Bearings",
"R.H. Davis & Co. Ltd.",,"http://www.rhdavis.com","RH DAVIS & CO LTD.html",,
"R.H. Pothier Fabrication Ltd.",,,"RH POTHIER FABRICATION LTD.html",,
"RH Solutions Inc.","info@rhsolutionsinc.ca","http://www.rhsolutionsinc.ca/","RH SOLUTIONS INC.html",,
"RHE Communications","sales@rhecomm.com","http://www.rhecomm.com","RHE COMMUNICATIONS.html",,
"Rhino Exteriors","info@RhinoExteriors.ca","http://rhinoexteriors.ca/","RHINO EXTERIORS.html",,
"Rho-Can Machine & Tool Company Ltd","markswanson@rhocan.com","http://www.rhocan.com","RHO-CAN MACHINE & TOOL COMPANY LTD.html",,
"RHR Expert","bbergeron@rhrexpert.com","http://www.rhrexpert.com","RHR EXPERT.html",,
"RHRE Consulting firm inc","johanne.stonge@gmail.com","http://www.ccrhre.com","RHRE CONSULTING FIRM INC.html",,
"RI Automation Limited","jeff@riautomation.com",,"RI AUTOMATION LIMITED.html",,
"RIC Electronics Ltd.",,"http://ricelectronics.com/","RIC ELECTRONICS LTD.html",,
"RIC Power Corp.","info@ricpower.com","http://ricpower.com","RIC POWER CORP.html",,
"Ricart Inc","info@ricarts.ca","http://www.ricarts.ca","RICART INC.html",,
"Ricci's Printing","riccidesign@bellnet.ca",,"RICCI'S PRINTING.html","A Concept to Hardcopy",
"Richard Boisvert","boisvert1999@yahoo.ca",,"RICHARD BOISVERT.html",,
"Richard Braha Assessment Consultants Inc","braha@chebucto.ns.ca",,"RICHARD BRAHA ASSESSMENT CONSULTANTS INC.html",,
